survey_id,shop_id,mobis_code,interaction_date,response_date,rating,verbatim,vendor_id,audience_type,customer_type,channel,case_type,case_level_1,case_level_2,case_level_3,source_system,is_mappable
226.821.757,668c0032236a92f788009786,MOBIS474,2025-10-31,2025-11-03,5,,19404,Prospect,,OSO,STANDALONE,STANDALONE,Standalone,Samsung,Purchase,True
226.821.799,,MOBIS525,2025-10-31,2025-11-03,5,hotesse trs agrable et comptente. top .,20954,Prospect,,OSO,ACCESSORY,ACCESSORY,TV (sales _ aftercare),Remote Control,Purchase,False
226.821.830,668c002f2367e064f500976d,MOBIS484,2025-10-31,2025-11-03,5,tr bonne acceil merci,17063,Prospect,,OSO,ACCESSORY,ACCESSORY,TV (sales _ aftercare),Remote Control,Purchase,True
226.821.846,,MOBIS530,2025-10-31,2025-11-03,5,accueil professionnel et trs agrable et le service rapide,20945,Prospect,,OSO,SIM PREPAID,,,,Activation,False
226.821.867,668c002f2369bd6a3a00976c,MOBIS373,2025-10-31,2025-11-03,5,ik was snel en vriendelijk geholpen,12737,Prospect,,OSO,SIM PREPAID,,,,Activation,True
226.821.870,668c00363a0df6b7b50097af,MOBIS488,2025-10-31,2025-11-03,5,"tres simpa,rapides et efficasse",15528,Prospect,,OSO,SIM PREPAID,,,,Activation,True
226.821.915,,MOBIS525,2025-10-31,2025-11-03,5,"bon accueil, personnel sympathique.",19400,SUBSCRIPTION,SUBSCRIBERS,OSO,New Activation,,,,Activation,False
226.821.924,,,2025-10-31,2025-11-03,5,,18358,SUBSCRIPTION,SUBSCRIBERS,TZ Carrefour,New Activation,,,,Activation,False
226.821.969,668c00332369207fda009792,MOBIS345,2025-10-31,2025-11-03,4,,5777,SUBSCRIPTION,SUBSCRIBERS,OSO,SIM Renewal,,,,Activation,True
226.821.971,668c002e23641fa926009764,MOBIS295,2025-10-31,2025-11-03,5,,14787,SUBSCRIPTION,SUBSCRIBERS,OSO,New Activation,,,,Activation,True
226.822.033,668c00312367f184dc00977a,MOBIS348,2025-10-31,2025-11-03,5,personne souriante,10964,SUBSCRIPTION,SUBSCRIBERS,OSO,SIM Renewal,,,,Activation,True
226.822.040,668c002f3a1f83e97e00976a,MOBIS455,2025-10-31,2025-11-03,4,,21615,SUBSCRIPTION,SUBSCRIBERS,OSO,SIM Renewal,,,,Activation,True
226.822.050,668c0032236ab3f452009782,MOBIS403,2025-10-31,2025-11-03,5,,21635,SUBSCRIPTION,SUBSCRIBERS,OSO,SIM Renewal,,,,Activation,True
226.822.065,,,2025-10-31,2025-11-03,4,,18834,SUBSCRIPTION,SUBSCRIBERS,TZ Carrefour,New Activation,,,,Activation,False
226.822.087,668c00343a0e689bf0009798,MOBIS480,2025-10-31,2025-11-03,5,,21329,SUBSCRIPTION,SUBSCRIBERS,OSO,New Activation,,,,Activation,True
226.822.090,,,2025-10-31,2025-11-03,5,bon service competent,21291,SUBSCRIPTION,SUBSCRIBERS,TZ Carrefour,New Activation,,,,Activation,False
226.822.094,668c002f2369bd6a3a00976c,MOBIS373,2025-10-31,2025-11-03,4,,12737,SUBSCRIPTION,SUBSCRIBERS,OSO,Service Management,,,,Activation,True
226.822.118,668c0031160e5c0f00009780,MOBIS293,2025-10-31,2025-11-03,5,,16715,SUBSCRIPTION,SUBSCRIBERS,OSO,SIM Renewal,,,,Activation,True
226.822.119,668c0031236ad1aa7200977d,MOBIS494,2025-10-31,2025-11-03,5,j'ai trop aim ce telephone et il est en bonne tat.,21465,SUBSCRIPTION,SUBSCRIBERS,OSO,Tariff Change,,,,Activation,True
226.822.121,,MOBIS519,2025-10-31,2025-11-03,5,,21613,SUBSCRIPTION,SUBSCRIBERS,OSO,Service Management,,,,Activation,False
226.822.122,668c00343a0e689bf0009798,MOBIS480,2025-10-31,2025-11-03,5,,21675,SUBSCRIPTION,SUBSCRIBERS,OSO,Tariff Change,,,,Activation,True
226.822.144,668c002f2367e064f500976d,MOBIS484,2025-10-31,2025-11-03,5,,14006,SUBSCRIPTION,SUBSCRIBERS,OSO,SIM Renewal,,,,Activation,True
226.822.167,668c002e3a0d882276009762,MOBIS296,2025-10-31,2025-11-03,5,,16219,SUBSCRIPTION,SUBSCRIBERS,OSO,Takeover,,,,Activation,True
226.822.186,668c002e23671931d9009760,MOBIS492,2025-10-31,2025-11-03,5,,17067,SUBSCRIPTION,SUBSCRIBERS,OSO,Tariff Change,,,,Activation,True
226.822.228,,,2025-10-31,2025-11-03,5,parce que cette personne est trs  l'coute et est trs clair dans ses explications.,18292,SUBSCRIPTION,SUBSCRIBERS,TZ Carrefour,Service Management,,,,Activation,False
226.822.254,668c0032236ab3f452009782,MOBIS403,2025-10-31,2025-11-03,5,,21670,SUBSCRIPTION,SUBSCRIBERS,OSO,Service Management,,,,Activation,True
226.822.255,,,2025-10-31,2025-11-03,5,,14175,SUBSCRIPTION,SUBSCRIBERS,TZ Carrefour,SIM Renewal,,,,Activation,False
226.822.271,,,2025-10-31,2025-11-03,5,,12463,SUBSCRIPTION,SUBSCRIBERS,TZ Carrefour,New Activation,,,,Activation,False
226.822.277,,MOBIS534,2025-10-31,2025-11-03,5,,20961,SUBSCRIPTION,SUBSCRIBERS,OSO,SIM Renewal,,,,Activation,False
226.822.292,,,2025-10-31,2025-11-03,5,car le personnel nous a vraiment bien conseill,16526,SUBSCRIPTION,SUBSCRIBERS,TZ Carrefour,Service Management,,,,Activation,False
226.822.312,,MOBIS516,2025-10-31,2025-11-03,5,j'avais une question et m'ont rpondu trs gentiment et ont fait tout dans leur possible pour m'aider,21669,SUBSCRIPTION,SUBSCRIBERS,OSO,SIM Renewal,,,,Activation,False
226.822.315,,MOBIS510,2025-10-31,2025-11-03,4,,18340,SUBSCRIPTION,SUBSCRIBERS,OSO,Service Management,,,,Activation,False
226.822.320,668c00361611f516990097ae,MOBIS476,2025-10-31,2025-11-03,5,,20491,SUBSCRIPTION,SUBSCRIBERS,OSO,SIM Renewal,,,,Activation,True
226.822.321,,,2025-10-31,2025-11-03,5,"personne gentille et trs pro au comptoir, solution rapide, trs content",16605,SUBSCRIPTION,SUBSCRIBERS,TZ Carrefour,SIM Renewal,,,,Activation,False
226.822.323,668c0034236a9853fa00979b,MOBIS471,2025-10-31,2025-11-03,5,,19408,SUBSCRIPTION,SUBSCRIBERS,OSO,Tariff Change,,,,Activation,True
226.822.341,668c0032236ab3f452009782,MOBIS403,2025-10-31,2025-11-03,3,,21670,SUBSCRIPTION,SUBSCRIBERS,OSO,Tariff Change,,,,Activation,True
226.822.365,668c0032236a76f08500978a,MOBIS439,2025-10-31,2025-11-03,5,,16947,SUBSCRIPTION,SUBSCRIBERS,OSO,Tariff Change,,,,Activation,True
226.822.376,,MOBIS553,2025-10-31,2025-11-03,5,,21147,SUBSCRIPTION,SUBSCRIBERS,OSO,New Activation,,,,Activation,False
226.822.378,668c00373a0e6e98440097b6,MOBIS504,2025-10-31,2025-11-03,5,,18306,SUBSCRIPTION,SUBSCRIBERS,OSO,SIM Renewal,,,,Activation,True
226.822.380,,MOBIS522,2025-10-31,2025-11-03,4,,20944,SUBSCRIPTION,SUBSCRIBERS,OSO,Service Management,,,,Activation,False
226.822.390,6765461c5e2a75c344058337,MOBIS271,2025-10-31,2025-11-03,5,"equipe exceptionnelle ! vendeur exceptionnel, sympa, efficace, hyper pro et trs agrable",21569,SUBSCRIPTION,SUBSCRIBERS,OSO,Service Management,,,,Activation,True
226.822.417,668c0031160e5c0f00009780,MOBIS293,2025-10-31,2025-11-03,5,de jongeman welke ons geholpen heeft deed dit zeer goed . hij nam rustig de tijd om ons probleem op te lossen en gaf ons zeer goede uitleg.,16715,SUBSCRIPTION,SUBSCRIBERS,OSO,,,,,Activation,True
226.822.426,,MOBIS534,2025-10-31,2025-11-03,5,,20961,SUBSCRIPTION,SUBSCRIBERS,OSO,New Activation,,,,Activation,False
226.822.457,668c00311610b160b900977e,MOBIS505,2025-10-31,2025-11-03,5,,17979,SUBSCRIPTION,FIRMS,OSO,Tariff Change,,,,Activation,True
226.822.458,,MOBIS517,2025-10-31,2025-11-03,5,,18435,SUBSCRIPTION,SUBSCRIBERS,OSO,Tariff Change,,,,Activation,False
226.822.464,668c0031236ad1aa7200977d,MOBIS494,2025-10-31,2025-11-03,5,"bediening was vriendelijk, duidelijke en volledige communicatie",21465,SUBSCRIPTION,SUBSCRIBERS,OSO,Service Management,,,,Activation,True
226.822.485,668c0036160ec145c30097a8,MOBIS440,2025-10-31,2025-11-03,4,,15488,SUBSCRIPTION,SUBSCRIBERS,OSO,Service Management,,,,Activation,True
226.822.505,,MOBIS509,2025-10-31,2025-11-03,5,zeer klantgericht en service!!!,18337,SUBSCRIPTION,SUBSCRIBERS,OSO,SIM Renewal,,,,Activation,False
226.822.507,668c003316119aced8009790,MOBIS500,2025-10-31,2025-11-03,3,5,17976,SUBSCRIPTION,SUBSCRIBERS,OSO,New Activation,,,,Activation,True
226.822.517,,MOBIS513,2025-10-31,2025-11-03,5,,18439,SUBSCRIPTION,SUBSCRIBERS,OSO,New Activation,,,,Activation,False
226.822.583,668c00361611f516990097ae,MOBIS476,2025-10-31,2025-11-03,5,,20491,SUBSCRIPTION,FIRMS,OSO,Service Management,,,,Activation,True
226.822.595,,MOBIS530,2025-10-31,2025-11-03,4,,20480,SUBSCRIPTION,SUBSCRIBERS,OSO,New Activation,,,,Activation,False
226.822.613,,,2025-10-31,2025-11-03,5,,21451,SUBSCRIPTION,SUBSCRIBERS,TZ Carrefour,Service Management,,,,Activation,False
226.822.616,,MOBIS528,2025-10-31,2025-11-03,5,,20953,SUBSCRIPTION,SUBSCRIBERS,OSO,Service Management,,,,Activation,False
226.822.629,668c00363a0df6b7b50097af,MOBIS488,2025-10-31,2025-11-03,5,,15528,SUBSCRIPTION,FIRMS,OSO,New Activation,,,,Activation,True
226.822.631,668c002e3a1f25af66009765,MOBIS381,2025-10-31,2025-11-03,5,,7551,SUBSCRIPTION,SUBSCRIBERS,OSO,SIM Renewal,,,,Activation,True
226.822.673,668c00312369e254ca00977c,MOBIS487,2025-10-31,2025-11-03,5,,21143,SUBSCRIPTION,SUBSCRIBERS,OSO,Tariff Change,,,,Activation,True
226.822.691,,,2025-10-31,2025-11-03,5,,16967,SUBSCRIPTION,SUBSCRIBERS,TZ Carrefour,Service Management,,,,Activation,False
226.822.705,668c002f2367e064f500976d,MOBIS484,2025-10-31,2025-11-03,5,conseill agrable et trs gentil. il a pris son temps pour tout bien expliqu,17063,SUBSCRIPTION,SUBSCRIBERS,OSO,New Activation,,,,Activation,True
226.822.722,668c00342369bf0ede00979a,MOBIS324,2025-10-31,2025-11-03,5,,18200,SUBSCRIPTION,SUBSCRIBERS,OSO,New Activation,,,,Activation,True
226.822.763,668c0032160ea4433f009784,MOBIS495,2025-10-31,2025-11-03,4,hulpvaardig. professioneel. direct nazicht huidige overeenkomst.,17494,SUBSCRIPTION,SUBSCRIBERS,OSO,Tariff Change,,,,Activation,True
226.822.781,668c002e3a0ef2aeba009763,MOBIS288,2025-10-31,2025-11-03,4,,17954,SUBSCRIPTION,SUBSCRIBERS,OSO,New Activation,,,,Activation,True
226.822.798,,,2025-10-31,2025-11-03,5,,18842,SUBSCRIPTION,SUBSCRIBERS,TZ Carrefour,New Activation,,,,Activation,False
226.822.817,668c0032236a76f08500978a,MOBIS439,2025-10-31,2025-11-03,5,,16947,SUBSCRIPTION,SUBSCRIBERS,OSO,Tariff Change,,,,Activation,True
226.822.849,6765461c5e2a75c344058337,MOBIS271,2025-10-31,2025-11-03,5,,18492,SUBSCRIPTION,SUBSCRIBERS,OSO,New Activation,,,,Activation,True
226.822.860,668c00343a0e689bf0009798,MOBIS480,2025-10-31,2025-11-03,5,,21329,SUBSCRIPTION,SUBSCRIBERS,OSO,SIM Renewal,,,,Activation,True
226.822.874,668c00322364ff636b009787,MOBIS310,2025-10-31,2025-11-03,5,"ben vlot, vriendelijk en snel geholpen. super ø=üm",19067,SUBSCRIPTION,SUBSCRIBERS,OSO,SIM Renewal,,,,Activation,True
226.822.971,,,2025-10-31,2025-11-03,5,,18292,SUBSCRIPTION,SUBSCRIBERS,TZ Carrefour,,,,,Activation,False
226.822.995,668c002f2367e064f500976d,MOBIS484,2025-10-31,2025-11-03,5,,14006,SUBSCRIPTION,SUBSCRIBERS,OSO,New Activation,,,,Activation,True
226.823.004,668c002e23641fa926009764,MOBIS295,2025-10-31,2025-11-03,2,"in hasselt heel onbeschoft, geen service",14787,SUBSCRIPTION,SUBSCRIBERS,OSO,Service Management,,,,Activation,True
226.823.010,668c0037160e0a7b030097b1,MOBIS490,2025-10-31,2025-11-03,4,,17091,SUBSCRIPTION,SUBSCRIBERS,OSO,Service Management,,,,Activation,True
226.823.014,668c002f1610eef050009769,MOBIS402,2025-10-31,2025-11-03,5,,17632,SUBSCRIPTION,SUBSCRIBERS,OSO,SIM Renewal,,,,Activation,True
226.823.031,,,2025-10-31,2025-11-03,2,,18456,SUBSCRIPTION,SUBSCRIBERS,TZ Carrefour,Tariff Change,,,,Activation,False
226.823.043,,MOBIS508,2025-10-31,2025-11-03,4,,18343,SUBSCRIPTION,FIRMS,OSO,New Activation,,,,Activation,False
226.823.061,668c0035236a166eee0097a4,MOBIS506,2025-10-31,2025-11-03,4,,17973,SUBSCRIPTION,SUBSCRIBERS,OSO,New Activation,,,,Activation,True
226.823.077,668c00372364917bbb0097b4,MOBIS468,2025-10-31,2025-11-03,5,ben goed ontvangen en was een goede uitleg .,21430,SUBSCRIPTION,SUBSCRIBERS,OSO,Tariff Change,,,,Activation,True
226.823.083,668c0032236ab3f452009782,MOBIS403,2025-10-31,2025-11-03,5,,18611,SUBSCRIPTION,SUBSCRIBERS,OSO,Service Management,,,,Activation,True
226.823.090,,MOBIS514,2025-10-31,2025-11-03,5,le vendeur super agrable et serviable je recommande,17421,SUBSCRIPTION,SUBSCRIBERS,OSO,New Activation,,,,Activation,False
226.823.100,,MOBIS528,2025-10-31,2025-11-03,5,,20982,SUBSCRIPTION,SUBSCRIBERS,OSO,New Activation,,,,Activation,False
226.823.140,668c00343a0e689bf0009798,MOBIS480,2025-10-31,2025-11-03,3,,17936,SUBSCRIPTION,SUBSCRIBERS,OSO,Tariff Change,,,,Activation,True
226.823.142,668c002f3a1f83e97e00976a,MOBIS455,2025-10-31,2025-11-03,5,,9934,SUBSCRIPTION,SUBSCRIBERS,OSO,New Activation,,,,Activation,True
226.823.147,668c00342369bf0ede00979a,MOBIS324,2025-10-31,2025-11-03,5,,18200,SUBSCRIPTION,SUBSCRIBERS,OSO,Tariff Change,,,,Activation,True
226.823.171,,,2025-10-31,2025-11-03,5,,18470,SUBSCRIPTION,SUBSCRIBERS,TZ Carrefour,New Activation,,,,Activation,False
226.823.175,668c0032236ab3f452009782,MOBIS403,2025-10-31,2025-11-03,2,,17048,SUBSCRIPTION,SUBSCRIBERS,OSO,Service Management,,,,Activation,True
226.823.188,668c002e3a1f25af66009765,MOBIS381,2025-10-31,2025-11-03,5,,7551,SUBSCRIPTION,SUBSCRIBERS,OSO,SIM Renewal,,,,Activation,True
226.823.189,6669610334fb243c680a7680,MOBIS499,2025-10-31,2025-11-03,5,,21328,SUBSCRIPTION,SUBSCRIBERS,OSO,Takeover,,,,Activation,True
226.823.196,668c00372364917bbb0097b4,MOBIS468,2025-10-31,2025-11-03,5,,21430,SUBSCRIPTION,SUBSCRIBERS,OSO,Service Management,,,,Activation,True
226.823.218,668c00333a1f9c337500978b,MOBIS421,2025-10-31,2025-11-03,5,,16213,SUBSCRIPTION,SUBSCRIBERS,OSO,New Activation,,,,Activation,True
226.823.234,,,2025-10-31,2025-11-03,5,,18456,SUBSCRIPTION,SUBSCRIBERS,TZ Carrefour,SIM Renewal,,,,Activation,False
226.823.238,668c00342369bf0ede00979a,MOBIS324,2025-10-31,2025-11-03,5,,18200,SUBSCRIPTION,SUBSCRIBERS,OSO,Tariff Change,,,,Activation,True
226.823.244,668c002e3a1f0d5573009761,MOBIS498,2025-10-31,2025-11-03,5,,8586,SUBSCRIPTION,SUBSCRIBERS,OSO,SIM Renewal,,,,Activation,True
226.823.245,,,2025-10-31,2025-11-03,5,j,12465,SUBSCRIPTION,SUBSCRIBERS,TZ Carrefour,New Activation,,,,Activation,False
226.823.260,,MOBIS517,2025-10-31,2025-11-03,5,,21202,SUBSCRIPTION,SUBSCRIBERS,OSO,New Activation,,,,Activation,False
226.823.268,668c00342369bf0ede00979a,MOBIS324,2025-10-31,2025-11-03,1,ik weet nu,18570,SUBSCRIPTION,SUBSCRIBERS,OSO,New Activation,,,,Activation,True
226.823.301,,,2025-10-31,2025-11-03,5,,21505,SUBSCRIPTION,SUBSCRIBERS,TZ Carrefour,Takeover,,,,Activation,False
226.823.331,,MOBIS532,2025-10-31,2025-11-03,5,"le monsieur qui travaille sur dinant est toujours  l'coute et nous aide beaucoup, il prend le temps avec tout le monde. voil pourquoi mon 5",20965,SUBSCRIPTION,SUBSCRIBERS,OSO,Takeover,,,,Activation,False
226.823.352,,MOBIS508,2025-10-31,2025-11-03,5,,18343,SUBSCRIPTION,FIRMS,OSO,New Activation,,,,Activation,False
226.823.355,,MOBIS528,2025-10-31,2025-11-03,5,"tout tait parfait , accueil, service, conseils....",20963,SUBSCRIPTION,SUBSCRIBERS,OSO,Service Management,,,,Activation,False
226.823.396,668c00312367f184dc00977a,MOBIS348,2025-10-31,2025-11-03,5,,20933,SUBSCRIPTION,SUBSCRIBERS,OSO,Service Management,,,,Activation,True
226.823.403,668c00361611f516990097ae,MOBIS476,2025-10-31,2025-11-03,5,,20491,SUBSCRIPTION,SUBSCRIBERS,OSO,Tariff Change,,,,Activation,True
226.823.414,,,2025-10-31,2025-11-03,4,omdat hij echt zijn best deed om oplossingen te vinden en ons te helpen.,21373,SUBSCRIPTION,SUBSCRIBERS,TZ Carrefour,SIM Renewal,,,,Activation,False
226.823.428,668c0031160e7a84cc00977b,MOBIS459,2025-10-31,2025-11-03,5,,21480,SUBSCRIPTION,SUBSCRIBERS,OSO,New Activation,,,,Activation,True
226.823.443,668c002e3a1f25af66009765,MOBIS381,2025-10-31,2025-11-03,5,,17283,SUBSCRIPTION,SUBSCRIBERS,OSO,SIM Renewal,,,,Activation,True
226.823.531,,,2025-10-31,2025-11-03,5,de medewerker was zeer vriendelijk en behulpzaam. perfecte oplossing aangeboden en top service geleverd. complimenten naar de medewerker,14175,SUBSCRIPTION,FIRMS,TZ Carrefour,SIM Renewal,,,,Activation,False
226.823.586,668c002f3a1f83e97e00976a,MOBIS455,2025-10-31,2025-11-03,5,,9934,SUBSCRIPTION,SUBSCRIBERS,OSO,New Activation,,,,Activation,True
226.823.601,668c00332367285bf5009791,MOBIS469,2025-10-31,2025-11-03,4,"oplossingsgericht, vriendelijk, beleefd.",16850,SUBSCRIPTION,SUBSCRIBERS,OSO,New Activation,,,,Activation,True
226.823.606,,,2025-10-31,2025-11-03,5,,18456,SUBSCRIPTION,SUBSCRIBERS,TZ Carrefour,New Activation,,,,Activation,False
226.823.644,668c0034236416f1b3009796,MOBIS273,2025-10-31,2025-11-03,1,want ik kan niemand bellen,20883,SUBSCRIPTION,SUBSCRIBERS,OSO,New Activation,,,,Activation,True
226.823.647,668c00353a0d1c82760097a6,MOBIS199,2025-10-31,2025-11-03,5,,17930,SUBSCRIPTION,SUBSCRIBERS,OSO,Tariff Change,,,,Activation,True
226.823.649,,,2025-10-31,2025-11-03,5,vriendelijk duidelijk en geen wachttijd,18552,SUBSCRIPTION,SUBSCRIBERS,TZ Carrefour,New Activation,,,,Activation,False
226.823.654,668c00323a1fa1f996009788,MOBIS479,2025-10-31,2025-11-03,5,,17075,SUBSCRIPTION,SUBSCRIBERS,OSO,New Activation,,,,Activation,True
226.823.686,668c002f3a1fd9b4ae00976f,MOBIS301,2025-10-31,2025-11-03,5,,9911,SUBSCRIPTION,SUBSCRIBERS,OSO,SIM Renewal,,,,Activation,True
226.823.688,,,2025-10-31,2025-11-03,5,,17213,SUBSCRIPTION,SUBSCRIBERS,TZ Carrefour,New Activation,,,,Activation,False
226.823.698,,MOBIS515,2025-10-31,2025-11-03,4,,18830,SUBSCRIPTION,SUBSCRIBERS,OSO,New Activation,,,,Activation,False
226.823.712,668c003023673b2a0d009776,MOBIS351,2025-10-31,2025-11-03,5,,19426,SUBSCRIPTION,SUBSCRIBERS,OSO,New Activation,,,,Activation,True
226.823.763,,MOBIS533,2025-10-31,2025-11-03,5,,21076,SUBSCRIPTION,SUBSCRIBERS,OSO,SIM Renewal,,,,Activation,False
226.823.782,6765461c5e2a75c344058337,MOBIS271,2025-10-31,2025-11-03,5,,21569,SUBSCRIPTION,FIRMS,OSO,Service Management,,,,Activation,True
226.823.820,,,2025-10-31,2025-11-03,5,car on n' a trs bien t accueilli par le vendeur,12463,SUBSCRIPTION,SUBSCRIBERS,TZ Carrefour,New Activation,,,,Activation,False
226.823.848,,MOBIS526,2025-10-31,2025-11-03,4,,18562,SUBSCRIPTION,SUBSCRIBERS,OSO,Service Management,,,,Activation,False
226.823.861,668c00313a0ec591d9009781,MOBIS458,2025-10-31,2025-11-03,4,5,16669,SUBSCRIPTION,FIRMS,OSO,New Activation,,,,Activation,True
226.823.866,668c0034236a9853fa00979b,MOBIS471,2025-10-31,2025-11-03,5,service rapide et efficace,17041,SUBSCRIPTION,SUBSCRIBERS,OSO,Service Management,,,,Activation,True
226.823.879,668c0032236a76f08500978a,MOBIS439,2025-10-31,2025-11-03,5,,16947,SUBSCRIPTION,SUBSCRIBERS,OSO,Tariff Change,,,,Activation,True
226.823.892,,MOBIS522,2025-10-31,2025-11-03,5,,20944,SUBSCRIPTION,SUBSCRIBERS,OSO,Service Management,,,,Activation,False
226.823.893,668c0032236ab3f452009782,MOBIS403,2025-10-31,2025-11-03,5,les vendeurs sont super sympa et comptant,17062,SUBSCRIPTION,SUBSCRIBERS,OSO,SIM Renewal,,,,Activation,True
226.823.895,,,2025-10-31,2025-11-03,5,,17369,SUBSCRIPTION,SUBSCRIBERS,TZ Carrefour,New Activation,,,,Activation,False
226.823.900,668c00341610fd0d45009799,MOBIS463,2025-10-31,2025-11-03,5,,16670,SUBSCRIPTION,SUBSCRIBERS,OSO,New Activation,,,,Activation,True
226.823.908,668c002f16108cebc400976e,MOBIS473,2025-10-31,2025-11-03,5,,19420,SUBSCRIPTION,SUBSCRIBERS,OSO,SIM Renewal,,,,Activation,True
226.823.919,,,2025-10-31,2025-11-03,5,"tres ractif, affaire rgl rapidement.",16605,SUBSCRIPTION,SUBSCRIBERS,TZ Carrefour,Service Management,,,,Activation,False
226.823.935,668c00363a0df6b7b50097af,MOBIS488,2025-10-31,2025-11-03,5,"malgr la prsence de nombreux clients, l'unique vendeur a fait preuve de beaucoup de patience. il est rest trs serviable. je le flicite",15528,SUBSCRIPTION,SUBSCRIBERS,OSO,SIM Renewal,,,,Activation,True
226.823.936,,MOBIS514,2025-10-31,2025-11-03,4,,17421,SUBSCRIPTION,SUBSCRIBERS,OSO,SIM Renewal,,,,Activation,False
226.823.961,,MOBIS520,2025-10-31,2025-11-03,5,,18442,SUBSCRIPTION,SUBSCRIBERS,OSO,Tariff Change,,,,Activation,False
226.823.970,668c00332367285bf5009791,MOBIS469,2025-10-31,2025-11-03,4,,16852,SUBSCRIPTION,FIRMS,OSO,Takeover,,,,Activation,True
226.823.974,,,2025-10-31,2025-11-03,5,pour le professionnalisme et l'coute de votre vendeur .,16526,SUBSCRIPTION,SUBSCRIBERS,TZ Carrefour,Tariff Change,,,,Activation,False
226.823.983,668c002f1610eef050009769,MOBIS402,2025-10-31,2025-11-03,5,,17632,SUBSCRIPTION,SUBSCRIBERS,OSO,Service Management,,,,Activation,True
226.824.070,,,2025-10-31,2025-11-03,3,,21454,SUBSCRIPTION,SUBSCRIBERS,TZ Carrefour,New Activation,,,,Activation,False
226.824.077,,,2025-10-31,2025-11-03,4,,16967,SUBSCRIPTION,SUBSCRIBERS,TZ Carrefour,New Activation,,,,Activation,False
226.824.112,668c002e3a1f25af66009765,MOBIS381,2025-10-31,2025-11-03,5,,6642,SUBSCRIPTION,SUBSCRIBERS,OSO,Tariff Change,,,,Activation,True
226.824.116,668c002f2367e064f500976d,MOBIS484,2025-10-31,2025-11-03,5,,14006,SUBSCRIPTION,SUBSCRIBERS,OSO,New Activation,,,,Activation,True
226.824.135,,,2025-10-31,2025-11-03,5,,18456,SUBSCRIPTION,SUBSCRIBERS,TZ Carrefour,New Activation,,,,Activation,False
226.824.159,,MOBIS514,2025-10-31,2025-11-03,5,,18418,SUBSCRIPTION,SUBSCRIBERS,OSO,New Activation,,,,Activation,False
226.824.165,,,2025-10-31,2025-11-03,5,,21503,SUBSCRIPTION,SUBSCRIBERS,TZ Carrefour,,,,,Activation,False
226.824.180,668c002e3a1f25af66009765,MOBIS381,2025-10-31,2025-11-03,5,,17283,SUBSCRIPTION,SUBSCRIBERS,OSO,Service Management,,,,Activation,True
226.824.201,,MOBIS514,2025-10-31,2025-11-03,5,,18419,SUBSCRIPTION,SUBSCRIBERS,OSO,SIM Renewal,,,,Activation,False
226.824.225,,MOBIS534,2025-10-31,2025-11-03,5,service rapide et de haute qualit,21367,SUBSCRIPTION,SUBSCRIBERS,OSO,New Activation,,,,Activation,False
226.824.378,668c0032236a92f788009786,MOBIS474,2025-10-31,2025-11-03,5,,19414,SUBSCRIPTION,FIRMS,OSO,SIM Renewal,,,,Activation,True
226.824.390,668c00333a1f9c337500978b,MOBIS421,2025-10-31,2025-11-03,5,,18215,SUBSCRIPTION,SUBSCRIBERS,OSO,SIM Renewal,,,,Activation,True
226.824.395,668c00333a1f9c337500978b,MOBIS421,2025-10-31,2025-11-03,4,petit problme,18215,SUBSCRIPTION,SUBSCRIBERS,OSO,,,,,Activation,True
226.824.516,,,2025-10-31,2025-11-03,5,"duidelijk, en heel helpvol met alle vragen die ik had, ook nog nadien",ssn.cosmo762,SUBSCRIPTION,SUBSCRIBERS,SMART,New Activation,,,,Activation,False
226.824.524,,,2025-10-31,2025-11-03,5,,stebae8656,SUBSCRIPTION,FIRMS,Buying group,New Activation,,,,Activation,False
226.824.553,,,2025-10-31,2025-11-03,5,goed uitgelegd vriendelijke persoon en beleefd,ssn.omega112,SUBSCRIPTION,SUBSCRIBERS,SMART,New Activation,,,,Activation,False
226.824.569,,,2025-10-31,2025-11-03,5,je suis trs satisfait du service car je trouve que la vendeuse a t exceptionnelle souriante jovial est trs aimable je la recommande vivement,ssn.delta077,SUBSCRIPTION,SUBSCRIBERS,SMART,New Activation,,,,Activation,False
226.824.583,,,2025-10-31,2025-11-03,5,,ssn.alpha185,SUBSCRIPTION,SUBSCRIBERS,SMART,New Activation,,,,Activation,False
226.824.657,,,2025-10-31,2025-11-03,5,,ioaavg3438,SUBSCRIPTION,SUBSCRIBERS,Retail MediaMarkt,New Activation,,,,Activation,False
226.824.686,,,2025-10-31,2025-11-03,5,,ssn.orion801,SUBSCRIPTION,SUBSCRIBERS,SMART,New Activation,,,,Activation,False
