Response Date,Interaction date,SHOP_Shop Name + Aramis code,SHOP_Vendor,Satisfaction score (score on scale from 1 to 5),Verbatim,Respondent ID,SHOP_Shop AudienceName,SHOP_City,SHOP_Customer Type,SHOP_Channel,SHOP_Direction,SHOP_Mainchain,SHOP_Case type,SHOP_Case level 1,SHOP_Case level 2,SHOP_Case level 3,SHOP_Source file
03/11/2025,31/10/2025,ORANGE SHOP AYWAILLE - MOBIS490,17091,5,,226.821.289,SUBSCRIPTION,B- 4920,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,ACCESSORY,ACCESSORY,Sox and Cover,Sox and Cover,Purchase
03/11/2025,31/10/2025,ORANGE SHOP TOURNAI BASTION - MOBIS351,17565,5,,226.821.293,SUBSCRIPTION,B- 7500,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,ACCESSORY,ACCESSORY,Charger,Charger,Purchase
03/11/2025,31/10/2025,ORANGE SHOP MECHELEN - MOBIS507,17965,5,,226.821.310,SUBSCRIPTION,B- 2800,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,STANDALONE,STANDALONE,Standalone,Apple,Purchase
03/11/2025,31/10/2025,ORANGE SHOP ROCOURT CORA - MOBIS528,20982,5,,226.821.313,SUBSCRIPTION,B- 4000,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,STANDALONE,STANDALONE,Standalone,Apple,Purchase
03/11/2025,31/10/2025,ORANGE SHOP MONS GRANDS PRES SHOPPING CENTER - MOBIS471,19408,5,personnel serviable agrable et professionnel. boutique accueillante,226.821.329,SUBSCRIPTION,B- 7000,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,STANDALONE,STANDALONE,Standalone,Samsung,Purchase
03/11/2025,31/10/2025,ORANGE SHOP NINOVE - MOBIS495,17494,5,"heel behulpzaam, eerlijke informatie, vriendelijk",226.821.333,SUBSCRIPTION,B- 9400,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,ACCESSORY,ACCESSORY,Screen Protector,Screen Protector,Purchase
03/11/2025,31/10/2025,ORANGE SHOP VERVIERS - MOBIS534,21313,4,,226.821.337,SUBSCRIPTION,B- 4800,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,STANDALONE,STANDALONE,Standalone,Apple,Purchase
03/11/2025,31/10/2025,ORANGE SHOP VEURNE - MOBIS460,18293,5,,226.821.377,SUBSCRIPTION,B- 8630,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,ACCESSORY,ACCESSORY,Screen Protector,Screen Protector,Purchase
03/11/2025,31/10/2025,ORANGE SHOP JETTE - MOBIS515,18412,5,vos agents sont toujours au top.,226.821.397,SUBSCRIPTION,B- 1090,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,STANDALONE,STANDALONE,Standalone,Samsung,Purchase
03/11/2025,31/10/2025,ORANGE SHOP ANDENNE - MOBIS489,17092,4,"acceuil super,le monsieur connais son jobs",226.821.409,SUBSCRIPTION,B- 5300,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,ACCESSORY,ACCESSORY,Screen Protector,Screen Protector,Purchase
03/11/2025,31/10/2025,ORANGE SHOP BONCELLES - MOBIS488,15528,4,"efficace, rapide, toujours la pour aider si besoin. top",226.821.411,SUBSCRIPTION,B- 4100,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,STANDALONE,STANDALONE,Standalone,Samsung,Purchase
03/11/2025,31/10/2025,ORANGE SHOP AALST - MOBIS494,18098,5,,226.821.413,SUBSCRIPTION,B- 9300,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,STANDALONE,STANDALONE,Standalone,Apple,Purchase
03/11/2025,31/10/2025,ORANGE SHOP WILRIJK - MOBIS504,21412,5,vrindelijk goede uitleg en behulpzaam,226.821.428,SUBSCRIPTION,B- 2610,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,ACCESSORY,ACCESSORY,Sox and Cover,Sox and Cover,Purchase
03/11/2025,31/10/2025,ORANGE SHOP IEPER - MOBIS459,21480,5,,226.821.436,SUBSCRIPTION,B- 8900,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,STANDALONE,STANDALONE,Standalone,Samsung,Purchase
03/11/2025,31/10/2025,ORANGE SHOP VERVIERS - MOBIS534,20961,5,,226.821.437,SUBSCRIPTION,B- 4800,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,STANDALONE,STANDALONE,Standalone,Samsung,Purchase
03/11/2025,31/10/2025,ORANGE SHOP PLACE LOUISE - MOBIS455,21615,5,"personne pro , souriant , bonne infos ø=ülø<ßü",226.821.440,SUBSCRIPTION,B- 1060,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,STANDALONE,STANDALONE,Standalone,Samsung,Purchase
03/11/2025,31/10/2025,ORANGE SHOP CHARLEROI RIVE GAUCHE SHOPPING - MOBIS479,17405,5,,226.821.441,SUBSCRIPTION,B- 6000,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,STANDALONE,STANDALONE,Standalone,XIAOMI,Purchase
03/11/2025,31/10/2025,ORANGE SHOP DINANT - MOBIS532,20965,5,parce qu ilest trs comptant,226.821.450,SUBSCRIPTION,B- 5500,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,STANDALONE,STANDALONE,Standalone,Samsung,Purchase
03/11/2025,31/10/2025,ORANGE SHOP NIVELLES SHOPPING CENTER - MOBIS474,19414,5,le personnel agrable et comptant,226.821.462,SUBSCRIPTION,B- 1400,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,Connected Objects,Connected Objects,Sport and entertainment,Sport and entertainment,Purchase
03/11/2025,31/10/2025,ORANGE SHOP BREE - MOBIS509,18337,5,"zeer vriendelijk, behulpzaam, meedenkend en duidelijk in zijn uitleg",226.821.466,SUBSCRIPTION,B- 3960,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,STANDALONE,STANDALONE,Standalone,Apple,Purchase
03/11/2025,31/10/2025,ORANGE SHOP LIEGE MEDIACITE - MOBIS530,20480,5,,226.821.476,SUBSCRIPTION,B- 4020,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,STANDALONE,STANDALONE,Standalone,Samsung,Purchase
03/11/2025,31/10/2025,ORANGE SHOP ANDERLECHT CORA - MOBIS518,18042,5,le vendeur trs sympathique et trs professionnel,226.821.477,SUBSCRIPTION,B- 1070,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,STANDALONE,STANDALONE,Standalone,Apple,Purchase
03/11/2025,31/10/2025,ORANGE SHOP DINANT - MOBIS532,20965,5,,226.821.502,SUBSCRIPTION,B- 5500,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,Connected Objects,Connected Objects,Sport and entertainment,Sport and entertainment,Purchase
03/11/2025,31/10/2025,ORANGE SHOP ROESELARE - MOBIS469,16850,5,,226.821.510,SUBSCRIPTION,B- 8800,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,ACCESSORY,ACCESSORY,Screen Protector,Screen Protector,Purchase
03/11/2025,31/10/2025,ORANGE SHOP LIEGE PONT D'ILE - MOBIS402,12306,4,,226.821.513,SUBSCRIPTION,B- 4000,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,STANDALONE,STANDALONE,Standalone,Samsung,Purchase
03/11/2025,31/10/2025,ORANGE SHOP FLERON - MOBIS529,20956,5,,226.821.527,SUBSCRIPTION,B- 4620,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,STANDALONE,STANDALONE,Standalone,Samsung,Purchase
03/11/2025,31/10/2025,ORANGE SHOP MARCHE-EN-FAMENNE - MOBIS487,20962,5,,226.821.533,SUBSCRIPTION,B- 6900,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,ACCESSORY,ACCESSORY,Sox and Cover,Sox and Cover,Purchase
03/11/2025,31/10/2025,ORANGE SHOP CHARLEROI VILLE 2 SHOPPING CENTER - MOBIS296,16219,4,,226.821.563,SUBSCRIPTION,B- 6000,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,ACCESSORY,ACCESSORY,Charger,Desktop charger,Purchase
03/11/2025,31/10/2025,ORANGE SHOP BRUXELLES CITY 2 SHOPPING CENTER - MOBIS513,18439,5,"je voulais acheter un nouveau tlphone, les vendeurs taient vraiment trs sympathiques et  l'coute. je reviendrai",226.821.576,SUBSCRIPTION,B- 1000,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,ACCESSORY,ACCESSORY,Sox and Cover,Sox and Cover,Purchase
03/11/2025,31/10/2025,ORANGE SHOP BRUXELLES CITY 2 SHOPPING CENTER - MOBIS513,18439,5,,226.821.579,SUBSCRIPTION,B- 1000,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,STANDALONE,STANDALONE,Standalone,XIAOMI,Purchase
03/11/2025,31/10/2025,ORANGE SHOP EVERE - MOBIS019,12565,5,"personnels professionnels , tres comptent et  l'coute du client",226.821.580,SUBSCRIPTION,B- 1140,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,ACCESSORY,ACCESSORY,Sox and Cover,Sox and Cover,Purchase
03/11/2025,31/10/2025,ORANGE SHOP ST-NIKLAAS WAASLAND SHOPPING CENTER - MOBIS324,18200,5,omdat het zeer goed was,226.821.582,SUBSCRIPTION,B- 9100,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,ACCESSORY,ACCESSORY,Sox and Cover,Sox and Cover,Purchase
03/11/2025,31/10/2025,ORANGE SHOP TAMINES - MOBIS476,20491,4,accueil et proximit,226.821.600,Prospect,B- 5060,N/A,OSO,Orange shops,MOBISTAR OWNED SHOPS,ACCESSORY,ACCESSORY,TV (sales _ aftercare),Remote Control,Purchase
03/11/2025,31/10/2025,ORANGE SHOP LIEGE BELLE ILE SHOPPING CENTER - MOBIS525,18295,5,il a fait tout son possible pour me rendre service et arriver  ses fins et c'est un excellent vendeur patient  l'coute je recommande,226.821.620,Prospect,B- 4020,N/A,OSO,Orange shops,MOBISTAR OWNED SHOPS,STANDALONE,STANDALONE,Standalone,Samsung,Purchase
03/11/2025,31/10/2025,ORANGE SHOP ROCOURT CORA - MOBIS528,20982,5,"employ trs aimable, bonnes informations",226.821.621,Prospect,B- 4000,N/A,OSO,Orange shops,MOBISTAR OWNED SHOPS,ACCESSORY,ACCESSORY,Charger,Charger,Purchase
03/11/2025,31/10/2025,ORANGE SHOP LOUVAIN-LA-NEUVE SHOPPING CENTER - MOBIS271,21569,1,,226.821.656,Prospect,B- 1348,N/A,OSO,Orange shops,MOBISTAR OWNED SHOPS,STANDALONE,STANDALONE,Standalone,Samsung,Purchase
03/11/2025,31/10/2025,ORANGE SHOP DINANT - MOBIS532,20965,5,vendeur trs  l coute trs bon conseiller pour l achat de mon smartphone,226.821.678,Prospect,B- 5500,N/A,OSO,Orange shops,MOBISTAR OWNED SHOPS,ACCESSORY,ACCESSORY,Screen Protector,Screen Protector,Purchase
03/11/2025,31/10/2025,ORANGE SHOP DOCKS SHOPPING - MOBIS421,18215,5,car le vendeur tait trs sympa et avec une bonne nergie et a rpondu  ce dont j'avais besoin dans ma bonne humeur un excellent vendeur !,226.821.694,Prospect,B- 1000,N/A,OSO,Orange shops,MOBISTAR OWNED SHOPS,STANDALONE,STANDALONE,Standalone,XIAOMI,Purchase
03/11/2025,31/10/2025,ORANGE SHOP NIVELLES SHOPPING CENTER - MOBIS474,19404,5,,226.821.757,Prospect,B- 1400,N/A,OSO,Orange shops,MOBISTAR OWNED SHOPS,STANDALONE,STANDALONE,Standalone,Samsung,Purchase
03/11/2025,31/10/2025,ORANGE SHOP LIEGE BELLE ILE SHOPPING CENTER - MOBIS525,20954,5,hotesse trs agrable et comptente. top .,226.821.799,Prospect,B- 4020,N/A,OSO,Orange shops,MOBISTAR OWNED SHOPS,ACCESSORY,ACCESSORY,TV (sales _ aftercare),Remote Control,Purchase
03/11/2025,31/10/2025,ORANGE SHOP HORNU CORA - MOBIS484,17063,5,tr bonne acceil merci,226.821.830,Prospect,B- 7301,N/A,OSO,Orange shops,MOBISTAR OWNED SHOPS,ACCESSORY,ACCESSORY,TV (sales _ aftercare),Remote Control,Purchase
03/11/2025,31/10/2025,ORANGE SHOP LIEGE MEDIACITE - MOBIS530,20945,5,accueil professionnel et trs agrable et le service rapide,226.821.846,Prospect,B- 4020,N/A,OSO,Orange shops,MOBISTAR OWNED SHOPS,SIM PREPAID,N/A,N/A,N/A,Activation
03/11/2025,31/10/2025,ORANGE SHOP MAASMECHELEN SHOPPING CENTER - MOBIS373,12737,5,ik was snel en vriendelijk geholpen,226.821.867,Prospect,B- 3630,N/A,OSO,Orange shops,MOBISTAR OWNED SHOPS,SIM PREPAID,N/A,N/A,N/A,Activation
03/11/2025,31/10/2025,ORANGE SHOP BONCELLES - MOBIS488,15528,5,"tres simpa,rapides et efficasse",226.821.870,Prospect,B- 4100,N/A,OSO,Orange shops,MOBISTAR OWNED SHOPS,SIM PREPAID,N/A,N/A,N/A,Activation
03/11/2025,31/10/2025,ORANGE SHOP LIEGE BELLE ILE SHOPPING CENTER - MOBIS525,19400,5,"bon accueil, personnel sympathique.",226.821.915,SUBSCRIPTION,B- 4020,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,New Activation,N/A,N/A,N/A,Activation
03/11/2025,31/10/2025,ORANGE CARREFOUR BONCELLES - MCOAT046,18358,5,,226.821.924,SUBSCRIPTION,B- 4100,SUBSCRIBERS,TZ Carrefour,Indirect channels,MOBISTAR TRAFFIC ZONE CARREFOUR,New Activation,N/A,N/A,N/A,Activation
03/11/2025,31/10/2025,ORANGE SHOP WAVRE - MOBIS345,5777,4,,226.821.969,SUBSCRIPTION,B- 1300,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,SIM Renewal,N/A,N/A,N/A,Activation
03/11/2025,31/10/2025,ORANGE SHOP HASSELT - MOBIS295,14787,5,,226.821.971,SUBSCRIPTION,B- 3500,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,New Activation,N/A,N/A,N/A,Activation
03/11/2025,31/10/2025,ORANGE SHOP ANDERLECHT WESTLAND SHOPPING CENTER - MOBIS348,10964,5,personne souriante,226.822.033,SUBSCRIPTION,B- 1070,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,SIM Renewal,N/A,N/A,N/A,Activation
03/11/2025,31/10/2025,ORANGE SHOP PLACE LOUISE - MOBIS455,21615,4,,226.822.040,SUBSCRIPTION,B- 1060,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,SIM Renewal,N/A,N/A,N/A,Activation
03/11/2025,31/10/2025,ORANGE SHOP LA LOUVIERE CORA - MOBIS403,21635,5,,226.822.050,SUBSCRIPTION,B- 7100,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,SIM Renewal,N/A,N/A,N/A,Activation
03/11/2025,31/10/2025,ORANGE CARREFOUR ZEMST - MCOAT042,18834,4,,226.822.065,SUBSCRIPTION,B- 2800,SUBSCRIBERS,TZ Carrefour,Indirect channels,MOBISTAR TRAFFIC ZONE CARREFOUR,New Activation,N/A,N/A,N/A,Activation
03/11/2025,31/10/2025,ORANGE SHOP CHATELINEAU CORA - MOBIS480,21329,5,,226.822.087,SUBSCRIPTION,B- 6200,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,New Activation,N/A,N/A,N/A,Activation
03/11/2025,31/10/2025,ORANGE CARREFOUR BIERGES - MCOAT045,21291,5,bon service competent,226.822.090,SUBSCRIPTION,B- 1301,SUBSCRIBERS,TZ Carrefour,Indirect channels,MOBISTAR TRAFFIC ZONE CARREFOUR,New Activation,N/A,N/A,N/A,Activation
03/11/2025,31/10/2025,ORANGE SHOP MAASMECHELEN SHOPPING CENTER - MOBIS373,12737,4,,226.822.094,SUBSCRIPTION,B- 3630,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,Service Management,N/A,N/A,N/A,Activation
03/11/2025,31/10/2025,ORANGE SHOP WIJNEGEM SHOPPING CENTER - MOBIS293,16715,5,,226.822.118,SUBSCRIPTION,B- 2110,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,SIM Renewal,N/A,N/A,N/A,Activation
03/11/2025,31/10/2025,ORANGE SHOP AALST - MOBIS494,21465,5,j'ai trop aim ce telephone et il est en bonne tat.,226.822.119,SUBSCRIPTION,B- 9300,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,Tariff Change,N/A,N/A,N/A,Activation
03/11/2025,31/10/2025,ORANGE SHOP BASILIX SHOPPING CENTER - MOBIS519,21613,5,,226.822.121,SUBSCRIPTION,B- 1082,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,Service Management,N/A,N/A,N/A,Activation
03/11/2025,31/10/2025,ORANGE SHOP CHATELINEAU CORA - MOBIS480,21675,5,,226.822.122,SUBSCRIPTION,B- 6200,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,Tariff Change,N/A,N/A,N/A,Activation
03/11/2025,31/10/2025,ORANGE SHOP HORNU CORA - MOBIS484,14006,5,,226.822.144,SUBSCRIPTION,B- 7301,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,SIM Renewal,N/A,N/A,N/A,Activation
03/11/2025,31/10/2025,ORANGE SHOP CHARLEROI VILLE 2 SHOPPING CENTER - MOBIS296,16219,5,,226.822.167,SUBSCRIPTION,B- 6000,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,Takeover,N/A,N/A,N/A,Activation
03/11/2025,31/10/2025,ORANGE SHOP BEN-AHIN - MOBIS492,17067,5,,226.822.186,SUBSCRIPTION,B- 4500,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,Tariff Change,N/A,N/A,N/A,Activation
03/11/2025,31/10/2025,ORANGE CARREFOUR FROYENNES - MCOAT037,18292,5,parce que cette personne est trs  l'coute et est trs clair dans ses explications.,226.822.228,SUBSCRIPTION,B- 7503,SUBSCRIBERS,TZ Carrefour,Indirect channels,MOBISTAR TRAFFIC ZONE CARREFOUR,Service Management,N/A,N/A,N/A,Activation
03/11/2025,31/10/2025,ORANGE SHOP LA LOUVIERE CORA - MOBIS403,21670,5,,226.822.254,SUBSCRIPTION,B- 7100,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,Service Management,N/A,N/A,N/A,Activation
03/11/2025,31/10/2025,ORANGE CARREFOUR KURINGEN - MCOAT050,14175,5,,226.822.255,SUBSCRIPTION,B- 3511,SUBSCRIBERS,TZ Carrefour,Indirect channels,MOBISTAR TRAFFIC ZONE CARREFOUR,SIM Renewal,N/A,N/A,N/A,Activation
03/11/2025,31/10/2025,ORANGE CARREFOUR MONS GRANDS PRES - MCOAT047,12463,5,,226.822.271,SUBSCRIPTION,B- 7000,SUBSCRIBERS,TZ Carrefour,Indirect channels,MOBISTAR TRAFFIC ZONE CARREFOUR,New Activation,N/A,N/A,N/A,Activation
03/11/2025,31/10/2025,ORANGE SHOP VERVIERS - MOBIS534,20961,5,,226.822.277,SUBSCRIPTION,B- 4800,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,SIM Renewal,N/A,N/A,N/A,Activation
03/11/2025,31/10/2025,ORANGE CARREFOUR JAMBES - MCOAT034,16526,5,car le personnel nous a vraiment bien conseill,226.822.292,SUBSCRIPTION,B- 5100,SUBSCRIBERS,TZ Carrefour,Indirect channels,MOBISTAR TRAFFIC ZONE CARREFOUR,Service Management,N/A,N/A,N/A,Activation
03/11/2025,31/10/2025,ORANGE SHOP UCCLE ALSEMBERG - MOBIS516,21669,5,j'avais une question et m'ont rpondu trs gentiment et ont fait tout dans leur possible pour m'aider,226.822.312,SUBSCRIPTION,B- 1180,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,SIM Renewal,N/A,N/A,N/A,Activation
03/11/2025,31/10/2025,ORANGE SHOP MOL - MOBIS510,18340,4,,226.822.315,SUBSCRIPTION,B- 2400,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,Service Management,N/A,N/A,N/A,Activation
03/11/2025,31/10/2025,ORANGE SHOP TAMINES - MOBIS476,20491,5,,226.822.320,SUBSCRIPTION,B- 5060,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,SIM Renewal,N/A,N/A,N/A,Activation
03/11/2025,31/10/2025,ORANGE CARREFOUR ANS - MCOAT033,16605,5,"personne gentille et trs pro au comptoir, solution rapide, trs content",226.822.321,SUBSCRIPTION,B- 4430,SUBSCRIBERS,TZ Carrefour,Indirect channels,MOBISTAR TRAFFIC ZONE CARREFOUR,SIM Renewal,N/A,N/A,N/A,Activation
03/11/2025,31/10/2025,ORANGE SHOP MONS GRANDS PRES SHOPPING CENTER - MOBIS471,19408,5,,226.822.323,SUBSCRIPTION,B- 7000,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,Tariff Change,N/A,N/A,N/A,Activation
03/11/2025,31/10/2025,ORANGE SHOP LA LOUVIERE CORA - MOBIS403,21670,3,,226.822.341,SUBSCRIPTION,B- 7100,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,Tariff Change,N/A,N/A,N/A,Activation
03/11/2025,31/10/2025,ORANGE SHOP BRUGGE SINT-KRUIS - MOBIS439,16947,5,,226.822.365,SUBSCRIPTION,B- 8310,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,Tariff Change,N/A,N/A,N/A,Activation
03/11/2025,31/10/2025,ORANGE SHOP MONS GRANDS PRES - CELLULE 07BIS - MOBIS553,21147,5,,226.822.376,SUBSCRIPTION,B- 7000,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,New Activation,N/A,N/A,N/A,Activation
03/11/2025,31/10/2025,ORANGE SHOP WILRIJK - MOBIS504,18306,5,,226.822.378,SUBSCRIPTION,B- 2610,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,SIM Renewal,N/A,N/A,N/A,Activation
03/11/2025,31/10/2025,ORANGE SHOP NAMUR RUE DE FER - MOBIS522,20944,4,,226.822.380,SUBSCRIPTION,B- 5000,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,Service Management,N/A,N/A,N/A,Activation
03/11/2025,31/10/2025,ORANGE SHOP LOUVAIN-LA-NEUVE SHOPPING CENTER - MOBIS271,21569,5,"equipe exceptionnelle ! vendeur exceptionnel, sympa, efficace, hyper pro et trs agrable",226.822.390,SUBSCRIPTION,B- 1348,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,Service Management,N/A,N/A,N/A,Activation
03/11/2025,31/10/2025,ORANGE SHOP WIJNEGEM SHOPPING CENTER - MOBIS293,16715,5,de jongeman welke ons geholpen heeft deed dit zeer goed . hij nam rustig de tijd om ons probleem op te lossen en gaf ons zeer goede uitleg.,226.822.417,SUBSCRIPTION,B- 2110,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,N/A,N/A,N/A,N/A,Activation
03/11/2025,31/10/2025,ORANGE SHOP VERVIERS - MOBIS534,20961,5,,226.822.426,SUBSCRIPTION,B- 4800,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,New Activation,N/A,N/A,N/A,Activation
03/11/2025,31/10/2025,ORANGE SHOP LIER - MOBIS505,17979,5,,226.822.457,SUBSCRIPTION,B- 2500,FIRMS,OSO,Orange shops,MOBISTAR OWNED SHOPS,Tariff Change,N/A,N/A,N/A,Activation
03/11/2025,31/10/2025,ORANGE SHOP ETTERBEEK - MOBIS517,18435,5,,226.822.458,SUBSCRIPTION,B- 1040,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,Tariff Change,N/A,N/A,N/A,Activation
03/11/2025,31/10/2025,ORANGE SHOP AALST - MOBIS494,21465,5,"bediening was vriendelijk, duidelijke en volledige communicatie",226.822.464,SUBSCRIPTION,B- 9300,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,Service Management,N/A,N/A,N/A,Activation
03/11/2025,31/10/2025,ORANGE SHOP BLANKENBERGE - MOBIS440,15488,4,,226.822.485,SUBSCRIPTION,B- 8370,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,Service Management,N/A,N/A,N/A,Activation
03/11/2025,31/10/2025,ORANGE SHOP BREE - MOBIS509,18337,5,zeer klantgericht en service!!!,226.822.505,SUBSCRIPTION,B- 3960,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,SIM Renewal,N/A,N/A,N/A,Activation
03/11/2025,31/10/2025,ORANGE SHOP TIENEN - MOBIS500,17976,3,5,226.822.507,SUBSCRIPTION,B- 3300,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,New Activation,N/A,N/A,N/A,Activation
03/11/2025,31/10/2025,ORANGE SHOP BRUXELLES CITY 2 SHOPPING CENTER - MOBIS513,18439,5,,226.822.517,SUBSCRIPTION,B- 1000,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,New Activation,N/A,N/A,N/A,Activation
03/11/2025,31/10/2025,ORANGE SHOP TAMINES - MOBIS476,20491,5,,226.822.583,SUBSCRIPTION,B- 5060,FIRMS,OSO,Orange shops,MOBISTAR OWNED SHOPS,Service Management,N/A,N/A,N/A,Activation
03/11/2025,31/10/2025,ORANGE SHOP LIEGE MEDIACITE - MOBIS530,20480,4,,226.822.595,SUBSCRIPTION,B- 4020,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,New Activation,N/A,N/A,N/A,Activation
03/11/2025,31/10/2025,ORANGE CARREFOUR MARCHE - MCOAT039,21451,5,,226.822.613,SUBSCRIPTION,B- 6900,SUBSCRIBERS,TZ Carrefour,Indirect channels,MOBISTAR TRAFFIC ZONE CARREFOUR,Service Management,N/A,N/A,N/A,Activation
03/11/2025,31/10/2025,ORANGE SHOP ROCOURT CORA - MOBIS528,20953,5,,226.822.616,SUBSCRIPTION,B- 4000,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,Service Management,N/A,N/A,N/A,Activation
03/11/2025,31/10/2025,ORANGE SHOP BONCELLES - MOBIS488,15528,5,,226.822.629,SUBSCRIPTION,B- 4100,FIRMS,OSO,Orange shops,MOBISTAR OWNED SHOPS,New Activation,N/A,N/A,N/A,Activation
03/11/2025,31/10/2025,ORANGE SHOP OOSTENDE - MOBIS381,7551,5,,226.822.631,SUBSCRIPTION,B- 8400,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,SIM Renewal,N/A,N/A,N/A,Activation
03/11/2025,31/10/2025,ORANGE SHOP MARCHE-EN-FAMENNE - MOBIS487,21143,5,,226.822.673,SUBSCRIPTION,B- 6900,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,Tariff Change,N/A,N/A,N/A,Activation
